Date,Volume,Adj Close,Stock,Exchange
11/9/2020,8992200,114.006546,IBM,NYSE
11/10/2020,5622800,116.3551712,IBM,NYSE
11/11/2020,4289600,115.6545258,IBM,NYSE
11/12/2020,6498200,112.9901276,IBM,NYSE
11/13/2020,4682600,115.3091431,IBM,NYSE
11/16/2020,5293400,116.7992325,IBM,NYSE
11/17/2020,4134500,116.147934,IBM,NYSE
11/18/2020,4606800,115.2301941,IBM,NYSE
11/19/2020,3439600,115.6347885,IBM,NYSE
11/20/2020,5024300,115.3979568,IBM,NYSE
11/23/2020,5650400,118.5064163,IBM,NYSE
11/24/2020,7752500,122.7793198,IBM,NYSE
11/25/2020,4135900,122.5622177,IBM,NYSE
11/27/2020,2091200,122.7102432,IBM,NYSE
11/30/2020,5988000,121.8911819,IBM,NYSE
12/1/2020,5312100,121.5359344,IBM,NYSE
12/2/2020,3690700,122.9766846,IBM,NYSE
12/3/2020,4548200,121.9800034,IBM,NYSE
12/4/2020,5522800,125.5226593,IBM,NYSE
12/7/2020,8318500,123.0556259,IBM,NYSE
12/8/2020,5395000,124.0523071,IBM,NYSE
12/9/2020,6513500,125.1180649,IBM,NYSE
12/10/2020,4803200,123.3121948,IBM,NYSE
12/11/2020,4481400,122.6312943,IBM,NYSE
12/14/2020,5050000,121.9010544,IBM,NYSE
12/15/2020,4359600,124.2694092,IBM,NYSE
12/16/2020,4530100,123.8944244,IBM,NYSE
12/17/2020,3788000,123.8944244,IBM,NYSE
12/18/2020,7552800,124.1904602,IBM,NYSE
12/21/2020,6115700,121.7629013,IBM,NYSE
12/22/2020,4336100,121.9800034,IBM,NYSE
12/23/2020,2693900,122.2661743,IBM,NYSE
12/24/2020,1761100,123.0457611,IBM,NYSE
12/28/2020,3615200,123.1740417,IBM,NYSE
12/29/2020,3487000,122.1674957,IBM,NYSE
12/30/2020,3380300,122.7003708,IBM,NYSE
12/31/2020,3574400,124.2200623,IBM,NYSE
1/4/2021,5179200,122.3056488,IBM,NYSE
1/5/2021,6114600,124.4766388,IBM,NYSE
1/6/2021,7956700,127.5850906,IBM,NYSE
1/7/2021,4507400,127.2890625,IBM,NYSE
1/8/2021,4676200,126.8351212,IBM,NYSE
1/11/2021,5602500,126.8844681,IBM,NYSE
1/12/2021,3749200,127.5061646,IBM,NYSE
1/13/2021,7677700,125.2463531,IBM,NYSE
1/14/2021,7503200,127.2693176,IBM,NYSE
1/15/2021,4905500,126.6969681,IBM,NYSE
1/19/2021,5398000,127.3186646,IBM,NYSE
1/20/2021,5598700,128.3646851,IBM,NYSE
1/21/2021,12819200,129.9139709,IBM,NYSE
1/22/2021,38063500,117.0459366,IBM,NYSE
1/25/2021,13686400,117.0163345,IBM,NYSE
1/26/2021,10694700,120.8747635,IBM,NYSE
1/27/2021,12146500,120.8550339,IBM,NYSE
1/28/2021,8084100,118.4965515,IBM,NYSE
1/29/2021,11772300,117.5393372,IBM,NYSE
2/1/2021,6250500,118.9504852,IBM,NYSE
2/2/2021,6341900,117.8649902,IBM,NYSE
2/3/2021,6715400,117.5492096,IBM,NYSE
2/4/2021,4562100,119.4241486,IBM,NYSE
2/5/2021,4563600,120.1839981,IBM,NYSE
2/8/2021,5888000,121.9800034,IBM,NYSE
2/9/2021,4717000,122.0999985,IBM,NYSE
2/10/2021,4866800,122.2399979,IBM,NYSE
2/11/2021,5380600,120.9100037,IBM,NYSE
2/12/2021,3868900,120.8000031,IBM,NYSE
2/16/2021,6639800,120.0699997,IBM,NYSE
2/17/2021,3959100,119.9700012,IBM,NYSE
2/18/2021,5398100,120.7300034,IBM,NYSE
2/19/2021,6578700,118.9899979,IBM,NYSE
2/22/2021,5879200,120.8600006,IBM,NYSE
2/23/2021,4531300,120.7099991,IBM,NYSE
2/24/2021,5820000,123.2099991,IBM,NYSE
2/25/2021,5691800,122.4700012,IBM,NYSE
2/26/2021,9044900,118.9300003,IBM,NYSE
3/1/2021,5714500,120.7399979,IBM,NYSE
3/2/2021,4522200,120.3300018,IBM,NYSE
3/3/2021,7396200,122.3600006,IBM,NYSE
3/4/2021,8062100,120.1100006,IBM,NYSE
3/5/2021,6944900,122.8300018,IBM,NYSE
3/8/2021,7236600,124.8099976,IBM,NYSE
3/9/2021,5608200,124.1800003,IBM,NYSE
3/10/2021,7243500,127.8700027,IBM,NYSE
3/11/2021,5145000,127.1399994,IBM,NYSE
3/12/2021,4009600,127.6100006,IBM,NYSE
3/15/2021,3420600,128.5800018,IBM,NYSE
3/16/2021,4630400,128.2400055,IBM,NYSE
3/17/2021,4244800,129.0299988,IBM,NYSE
3/18/2021,5834600,130.0599976,IBM,NYSE
3/19/2021,9830600,128.8999939,IBM,NYSE
3/22/2021,4164900,130.5500031,IBM,NYSE
3/23/2021,4356400,130.4600067,IBM,NYSE
3/24/2021,4001000,130.6199951,IBM,NYSE
3/25/2021,2342197,132.6100006,IBM,NYSE
1/2/2020,18056000,59.00574493,INTC,NYSE
1/3/2020,15293900,58.28805161,INTC,NYSE
1/6/2020,17755200,58.12317276,INTC,NYSE
1/7/2020,21876100,57.15332413,INTC,NYSE
1/8/2020,23133500,57.19212341,INTC,NYSE
1/9/2020,18813300,57.51216888,INTC,NYSE
1/10/2020,15200600,57.1630249,INTC,NYSE
1/13/2020,16453300,57.79342651,INTC,NYSE
1/14/2020,17051200,57.63825226,INTC,NYSE
1/15/2020,18498800,57.1630249,INTC,NYSE
1/16/2020,21365500,57.86131668,INTC,NYSE
1/17/2020,21803400,57.80312347,INTC,NYSE
1/21/2020,28358500,58.7244873,INTC,NYSE
1/22/2020,29475100,60.83876038,INTC,NYSE
1/23/2020,42778700,61.4109726,INTC,NYSE
1/24/2020,84711000,66.40570831,INTC,NYSE
1/27/2020,30764000,63.70952225,INTC,NYSE
1/28/2020,30915400,65.2806778,INTC,NYSE
1/29/2020,18055800,64.33023071,INTC,NYSE
1/30/2020,18522400,64.46600342,INTC,NYSE
1/31/2020,25268400,62.00258255,INTC,NYSE
2/3/2020,16654600,62.47780228,INTC,NYSE
2/4/2020,20970800,63.4864502,INTC,NYSE
2/5/2020,23401400,65.30976868,INTC,NYSE
2/6/2020,17408000,65.38774109,INTC,NYSE
2/7/2020,18134600,64.34489441,INTC,NYSE
2/10/2020,22299300,64.70550537,INTC,NYSE
2/11/2020,17975600,65.69963074,INTC,NYSE
2/12/2020,15586600,65.74835205,INTC,NYSE
2/13/2020,11602700,65.72886658,INTC,NYSE
2/14/2020,13405500,65.56317139,INTC,NYSE
2/18/2020,12758400,64.46185303,INTC,NYSE
2/19/2020,13551200,65.40723419,INTC,NYSE
2/20/2020,26452600,63.78935242,INTC,NYSE
2/21/2020,20775900,62.7075119,INTC,NYSE
2/24/2020,26903100,60.19297791,INTC,NYSE
2/25/2020,34495700,58.21448898,INTC,NYSE
2/26/2020,26190100,58.13651657,INTC,NYSE
2/27/2020,42226900,54.4134407,INTC,NYSE
2/28/2020,60728000,54.11130905,INTC,NYSE
3/2/2020,43140300,56.70381546,INTC,NYSE
3/3/2020,49740300,54.54988861,INTC,NYSE
3/4/2020,29223100,57.19112778,INTC,NYSE
3/5/2020,29099200,55.51476669,INTC,NYSE
3/6/2020,36259200,54.3549614,INTC,NYSE
3/9/2020,56197000,49.55979538,INTC,NYSE
3/10/2020,36569000,52.61037827,INTC,NYSE
3/11/2020,38563500,50.34924698,INTC,NYSE
3/12/2020,50661700,44.38452911,INTC,NYSE
3/13/2020,48805100,53.04895782,INTC,NYSE
3/16/2020,53878900,43.47812653,INTC,NYSE
3/17/2020,52085200,48.80933762,INTC,NYSE
3/18/2020,49309900,46.40200424,INTC,NYSE
3/19/2020,44538000,44.7743721,INTC,NYSE
3/20/2020,52344000,44.66717148,INTC,NYSE
3/23/2020,46698500,48.32202148,INTC,NYSE
3/24/2020,50019800,51.07047272,INTC,NYSE
3/25/2020,41106100,49.95939255,INTC,NYSE
3/26/2020,41459800,54.13079834,INTC,NYSE
3/27/2020,31633500,51.04123306,INTC,NYSE
3/30/2020,31628600,54.0820694,INTC,NYSE
3/31/2020,48074700,52.74682617,INTC,NYSE
4/1/2020,29586600,50.56366348,INTC,NYSE
4/2/2020,27810000,52.97099304,INTC,NYSE
4/3/2020,23906100,52.75657654,INTC,NYSE
4/6/2020,32323400,56.94747162,INTC,NYSE
4/7/2020,41410000,56.91823196,INTC,NYSE
4/8/2020,26719500,57.48351669,INTC,NYSE
4/9/2020,40515400,55.69020462,INTC,NYSE
4/13/2020,23251900,57.21062469,INTC,NYSE
4/14/2020,25674000,59.12088776,INTC,NYSE
4/15/2020,22841600,57.37630844,INTC,NYSE
4/16/2020,24433500,59.24758911,INTC,NYSE
4/17/2020,27385600,58.82849884,INTC,NYSE
4/20/2020,26420300,57.67844009,INTC,NYSE
4/21/2020,25248000,54.92999268,INTC,NYSE
4/22/2020,23443700,58.57509995,INTC,NYSE
4/23/2020,35092000,57.541996,INTC,NYSE
4/24/2020,50220500,57.75641251,INTC,NYSE
4/27/2020,25902200,57.96108627,INTC,NYSE
4/28/2020,28784700,57.25934982,INTC,NYSE
4/29/2020,30451500,60.23196411,INTC,NYSE
4/30/2020,26279900,58.45814514,INTC,NYSE
5/1/2020,21194800,56.01182938,INTC,NYSE
5/4/2020,18957200,56.51864243,INTC,NYSE
5/5/2020,17252100,57.25934982,INTC,NYSE
5/6/2020,17848700,58.00425339,INTC,NYSE
5/7/2020,14733500,57.99444962,INTC,NYSE
5/8/2020,20391100,58.48451614,INTC,NYSE
5/11/2020,18684400,58.93537903,INTC,NYSE
5/12/2020,16754900,57.22994614,INTC,NYSE
5/13/2020,21065000,56.59286499,INTC,NYSE
5/14/2020,21569400,57.90623856,INTC,NYSE
5/15/2020,21373300,57.12213135,INTC,NYSE
5/18/2020,20443700,58.72954941,INTC,NYSE
5/19/2020,21865000,59.09220123,INTC,NYSE
5/20/2020,30584000,61.84637451,INTC,NYSE
5/21/2020,20987700,60.74862671,INTC,NYSE
5/22/2020,14103000,61.02305984,INTC,NYSE
5/26/2020,20933600,61.10147095,INTC,NYSE
5/27/2020,19886300,62.2972374,INTC,NYSE
5/28/2020,17253500,60.47418976,INTC,NYSE
5/29/2020,33395700,61.67974854,INTC,NYSE
6/1/2020,14317700,60.63100815,INTC,NYSE
6/2/2020,20702400,60.88584518,INTC,NYSE
6/3/2020,16737300,60.69961548,INTC,NYSE
6/4/2020,22010100,61.71895599,INTC,NYSE
6/5/2020,26813100,63.06173325,INTC,NYSE
6/8/2020,21546200,62.40504837,INTC,NYSE
6/9/2020,23594100,61.78756332,INTC,NYSE
6/10/2020,21367800,62.60107422,INTC,NYSE
6/11/2020,26998200,58.51392746,INTC,NYSE
6/12/2020,30419800,58.15127563,INTC,NYSE
6/15/2020,29651700,58.90597534,INTC,NYSE
6/16/2020,23226600,59.20001984,INTC,NYSE
6/17/2020,20454800,59.28822708,INTC,NYSE
6/18/2020,24899700,58.88637161,INTC,NYSE
6/19/2020,60336100,58.43550873,INTC,NYSE
6/22/2020,22846000,58.89617157,INTC,NYSE
6/23/2020,22809600,58.72954941,INTC,NYSE
6/24/2020,27764500,57.91603851,INTC,NYSE
6/25/2020,21906900,57.34756088,INTC,NYSE
6/26/2020,38477500,56.35762787,INTC,NYSE
6/29/2020,22150300,57.11233521,INTC,NYSE
6/30/2020,31542100,58.64134598,INTC,NYSE
7/1/2020,14748100,57.64160538,INTC,NYSE
7/2/2020,15578600,57.95524979,INTC,NYSE
7/6/2020,20536700,58.35710144,INTC,NYSE
7/7/2020,15996500,57.15153885,INTC,NYSE
7/8/2020,13277900,57.44557953,INTC,NYSE
7/9/2020,20683700,57.25934982,INTC,NYSE
7/10/2020,17742300,58.34729767,INTC,NYSE
7/13/2020,19082900,57.41617584,INTC,NYSE
7/14/2020,24190900,57.80822754,INTC,NYSE
7/15/2020,19986300,57.85723495,INTC,NYSE
7/16/2020,12425900,57.96504974,INTC,NYSE
7/17/2020,16322800,58.80796432,INTC,NYSE
7/20/2020,16868700,59.93511581,INTC,NYSE
7/21/2020,19830300,59.4940567,INTC,NYSE
7/22/2020,18959900,59.83710098,INTC,NYSE
7/23/2020,43518600,59.20001984,INTC,NYSE
7/24/2020,182269900,49.58491135,INTC,NYSE
7/27/2020,107526500,48.58517838,INTC,NYSE
7/28/2020,62362600,48.26173782,INTC,NYSE
7/29/2020,60500800,47.11497879,INTC,NYSE
7/30/2020,39735200,47.03656769,INTC,NYSE
7/31/2020,46569900,46.78173447,INTC,NYSE
8/3/2020,31767100,47.34040833,INTC,NYSE
8/4/2020,29045800,48.15391922,INTC,NYSE
8/5/2020,29471100,47.9480896,INTC,NYSE
8/6/2020,23795500,47.92835617,INTC,NYSE
8/7/2020,36765200,47.39548874,INTC,NYSE
8/10/2020,37442600,48.56977081,INTC,NYSE
8/11/2020,35348100,47.55337143,INTC,NYSE
8/12/2020,30687200,48.54016113,INTC,NYSE
8/13/2020,24774500,47.91848755,INTC,NYSE
8/14/2020,22321200,48.24412537,INTC,NYSE
8/17/2020,20018300,48.28359985,INTC,NYSE
8/18/2020,19251400,48.00730133,INTC,NYSE
8/19/2020,27775000,47.69152832,INTC,NYSE
8/20/2020,55081300,48.5204277,INTC,NYSE
8/21/2020,34621500,48.62897491,INTC,NYSE
8/24/2020,36295300,48.49082565,INTC,NYSE
8/25/2020,38384300,48.7769928,INTC,NYSE
8/26/2020,28616600,48.89540863,INTC,NYSE
8/27/2020,24420600,48.74739075,INTC,NYSE
8/28/2020,35384700,49.7637825,INTC,NYSE
8/31/2020,46114100,50.2769165,INTC,NYSE
9/1/2020,30522700,50.11903,INTC,NYSE
9/2/2020,53000700,51.55973816,INTC,NYSE
9/3/2020,47394300,49.72431183,INTC,NYSE
9/4/2020,43318400,49.41841125,INTC,NYSE
9/8/2020,39752700,48.26386261,INTC,NYSE
9/9/2020,33437300,48.96448135,INTC,NYSE
9/10/2020,32649100,48.3132019,INTC,NYSE
9/11/2020,29333600,48.62897491,INTC,NYSE
9/14/2020,27212500,48.75725937,INTC,NYSE
9/15/2020,27598300,49.33946228,INTC,NYSE
9/16/2020,26531400,49.70457458,INTC,NYSE
9/17/2020,26959900,49.65523529,INTC,NYSE
9/18/2020,50123500,49.23091507,INTC,NYSE
9/21/2020,27377100,49.06316376,INTC,NYSE
9/22/2020,22290900,49.2901268,INTC,NYSE
9/23/2020,30078800,48.17505264,INTC,NYSE
9/24/2020,29343400,48.51055908,INTC,NYSE
9/25/2020,26633400,49.28025818,INTC,NYSE
9/28/2020,29652200,50.7505722,INTC,NYSE
9/29/2020,19558200,50.51374435,INTC,NYSE
9/30/2020,27711300,51.09594727,INTC,NYSE
10/1/2020,22127600,51.54987335,INTC,NYSE
10/2/2020,25811800,50.33611679,INTC,NYSE
10/5/2020,20883200,51.0071373,INTC,NYSE
10/6/2020,25642800,50.69136429,INTC,NYSE
10/7/2020,21978700,51.97418976,INTC,NYSE
10/8/2020,22369500,52.6649437,INTC,NYSE
10/9/2020,24343900,52.12220764,INTC,NYSE
10/12/2020,27303500,53.16820908,INTC,NYSE
10/13/2020,20005800,53.11886978,INTC,NYSE
10/14/2020,21885100,52.84256363,INTC,NYSE
10/15/2020,18272900,53.1385994,INTC,NYSE
10/16/2020,23414400,53.4445076,INTC,NYSE
10/19/2020,43537200,53.8589592,INTC,NYSE
10/20/2020,27224900,52.72415161,INTC,NYSE
10/21/2020,21866000,52.79322815,INTC,NYSE
10/22/2020,41522700,53.18794632,INTC,NYSE
10/23/2020,97322500,47.56324387,INTC,NYSE
10/26/2020,54161300,46.10279846,INTC,NYSE
10/27/2020,50130500,45.03705978,INTC,NYSE
10/28/2020,45066000,43.66542816,INTC,NYSE
10/29/2020,36796800,43.5272789,INTC,NYSE
10/30/2020,46781300,43.69503021,INTC,NYSE
11/2/2020,33856700,43.87265015,INTC,NYSE
11/3/2020,34349500,44.25749969,INTC,NYSE
11/4/2020,34748200,45.09627151,INTC,NYSE
11/5/2020,31103200,45.40439987,INTC,NYSE
11/6/2020,36233700,45.11614609,INTC,NYSE
11/9/2020,48481700,45.32487869,INTC,NYSE
11/10/2020,39224500,45.16584396,INTC,NYSE
11/11/2020,31496900,46.07035446,INTC,NYSE
11/12/2020,42881300,44.67880249,INTC,NYSE
11/13/2020,30884700,45.18572617,INTC,NYSE
11/16/2020,36306300,45.91131973,INTC,NYSE
11/17/2020,31118000,45.25530243,INTC,NYSE
11/18/2020,32817900,44.78813934,INTC,NYSE
11/19/2020,29469100,45.34476089,INTC,NYSE
11/20/2020,24199300,45.11614609,INTC,NYSE
11/23/2020,35489600,45.78210831,INTC,NYSE
11/24/2020,33901200,46.72637177,INTC,NYSE
11/25/2020,28126900,46.76613235,INTC,NYSE
11/27/2020,15921400,47.16371918,INTC,NYSE
11/30/2020,46332700,48.05828857,INTC,NYSE
12/1/2020,57778200,49.26099014,INTC,NYSE
12/2/2020,33753500,49.59893799,INTC,NYSE
12/3/2020,50261200,50.68236542,INTC,NYSE
12/4/2020,39767700,51.67633057,INTC,NYSE
12/7/2020,51040300,49.89712906,INTC,NYSE
12/8/2020,28956500,50.38417053,INTC,NYSE
12/9/2020,34068400,49.76791382,INTC,NYSE
12/10/2020,33706000,49.95676422,INTC,NYSE
12/11/2020,29398800,49.42996216,INTC,NYSE
12/14/2020,33436400,50.16550064,INTC,NYSE
12/15/2020,25473000,50.36429214,INTC,NYSE
12/16/2020,28351000,50.81157684,INTC,NYSE
12/17/2020,26399000,50.34441376,INTC,NYSE
12/18/2020,119298400,47.17366028,INTC,NYSE
12/21/2020,53775700,46.08029556,INTC,NYSE
12/22/2020,32171200,45.89144135,INTC,NYSE
12/23/2020,22564200,46.28902817,INTC,NYSE
12/24/2020,11865600,46.78601074,INTC,NYSE
12/28/2020,21269200,46.78601074,INTC,NYSE
12/29/2020,84531400,49.09201431,INTC,NYSE
12/30/2020,37385400,48.4558754,INTC,NYSE
12/31/2020,28576800,49.51942062,INTC,NYSE
1/4/2021,46102500,49.37032318,INTC,NYSE
1/5/2021,24866600,50.30465698,INTC,NYSE
1/6/2021,36809600,50.79169846,INTC,NYSE
1/7/2021,32092300,51.87512207,INTC,NYSE
1/8/2021,34625400,51.33838272,INTC,NYSE
1/11/2021,32933300,51.22904587,INTC,NYSE
1/12/2021,39883900,52.91878891,INTC,NYSE
1/13/2021,124070700,56.60640335,INTC,NYSE
1/14/2021,74680900,58.89252853,INTC,NYSE
1/15/2021,50265400,57.23260498,INTC,NYSE
1/19/2021,35647100,57.64012909,INTC,NYSE
1/20/2021,28701300,58.31602478,INTC,NYSE
1/21/2021,87156500,62.0831604,INTC,NYSE
1/22/2021,85729300,56.31815338,INTC,NYSE
1/25/2021,61968500,55.10551071,INTC,NYSE
1/26/2021,31485900,54.87689972,INTC,NYSE
1/27/2021,49722900,53.26667404,INTC,NYSE
1/28/2021,49202600,55.73171234,INTC,NYSE
1/29/2021,37238000,55.17509079,INTC,NYSE
2/1/2021,26926600,56.34796906,INTC,NYSE
2/2/2021,23580900,57.65007019,INTC,NYSE
2/3/2021,21893200,57.33200073,INTC,NYSE
2/4/2021,29853800,58.79000092,INTC,NYSE
2/5/2021,23422400,58.18000031,INTC,NYSE
2/8/2021,34358300,59.15999985,INTC,NYSE
2/9/2021,28754100,58.77999878,INTC,NYSE
2/10/2021,16325100,58.86000061,INTC,NYSE
2/11/2021,27500100,60.65999985,INTC,NYSE
2/12/2021,26197900,61.81000137,INTC,NYSE
2/16/2021,26326300,62.47000122,INTC,NYSE
2/17/2021,21055400,61.84999847,INTC,NYSE
2/18/2021,17846100,61.61000061,INTC,NYSE
2/19/2021,28290100,63.00999832,INTC,NYSE
2/22/2021,32288200,60.70999908,INTC,NYSE
2/23/2021,27374600,61.11999893,INTC,NYSE
2/24/2021,24669900,63.18999863,INTC,NYSE
2/25/2021,36394000,60.40000153,INTC,NYSE
2/26/2021,38210400,60.77999878,INTC,NYSE
3/1/2021,28495400,62.88000107,INTC,NYSE
3/2/2021,23298800,61.24000168,INTC,NYSE
3/3/2021,28705200,59.90000153,INTC,NYSE
3/4/2021,40044900,58.33000183,INTC,NYSE
3/5/2021,39501700,60.74000168,INTC,NYSE
3/8/2021,33095700,59.84999847,INTC,NYSE
3/9/2021,36344500,62.66999817,INTC,NYSE
3/10/2021,27153200,62.25,INTC,NYSE
3/11/2021,30682700,63.31000137,INTC,NYSE
3/12/2021,20169200,62.90000153,INTC,NYSE
3/15/2021,21247400,63.79000092,INTC,NYSE
3/16/2021,30018700,64.77999878,INTC,NYSE
3/17/2021,32356200,65.77999878,INTC,NYSE
3/18/2021,30094200,63.72999954,INTC,NYSE
3/19/2021,54947100,63.75999832,INTC,NYSE
3/22/2021,34380100,65.62999725,INTC,NYSE
3/23/2021,35160000,63.47999954,INTC,NYSE
3/24/2021,74564300,62.04000092,INTC,NYSE
3/25/2021,19102317,62.06000137,INTC,NYSE
1/2/2020,12077100,209.7799988,FB,NYSE
1/3/2020,11188400,208.6699982,FB,NYSE
1/6/2020,17058900,212.6000061,FB,NYSE
1/7/2020,14912400,213.0599976,FB,NYSE
1/8/2020,13475000,215.2200012,FB,NYSE
1/9/2020,12642800,218.3000031,FB,NYSE
1/10/2020,12119400,218.0599976,FB,NYSE
1/13/2020,14463400,221.9100037,FB,NYSE
1/14/2020,13288900,219.0599976,FB,NYSE
1/15/2020,10036500,221.1499939,FB,NYSE
1/16/2020,10015300,221.7700043,FB,NYSE
1/17/2020,15905900,222.1399994,FB,NYSE
1/21/2020,14275800,221.4400024,FB,NYSE
1/22/2020,12212800,221.3200073,FB,NYSE
1/23/2020,11195000,219.7599945,FB,NYSE
1/24/2020,11905800,217.9400024,FB,NYSE
1/27/2020,13810700,214.8699951,FB,NYSE
1/28/2020,13413800,217.7899933,FB,NYSE
1/29/2020,33181300,223.2299957,FB,NYSE
1/30/2020,48775500,209.5299988,FB,NYSE
1/31/2020,31359900,201.9100037,FB,NYSE
2/3/2020,15495600,204.1900024,FB,NYSE
2/4/2020,19628900,209.8300018,FB,NYSE
2/5/2020,12538200,210.1100006,FB,NYSE
2/6/2020,10567500,210.8500061,FB,NYSE
2/7/2020,12242500,212.3300018,FB,NYSE
2/10/2020,11856400,213.0599976,FB,NYSE
2/11/2020,25030800,207.1900024,FB,NYSE
2/12/2020,13813700,210.7599945,FB,NYSE
2/13/2020,15396600,213.1399994,FB,NYSE
2/14/2020,10741700,214.1799927,FB,NYSE
2/18/2020,15609200,217.8000031,FB,NYSE
2/19/2020,12135100,217.4900055,FB,NYSE
2/20/2020,13109200,214.5800018,FB,NYSE
2/21/2020,14092300,210.1799927,FB,NYSE
2/24/2020,23080100,200.7200012,FB,NYSE
2/25/2020,21433500,196.7700043,FB,NYSE
2/26/2020,16524500,197.1999969,FB,NYSE
2/27/2020,21682600,189.75,FB,NYSE
2/28/2020,32568900,192.4700012,FB,NYSE
3/2/2020,24949000,196.4400024,FB,NYSE
3/3/2020,27984100,185.8899994,FB,NYSE
3/4/2020,23062500,191.7599945,FB,NYSE
3/5/2020,19333400,185.1699982,FB,NYSE
3/6/2020,24559600,181.0899963,FB,NYSE
3/9/2020,29949000,169.5,FB,NYSE
3/10/2020,24517800,178.1900024,FB,NYSE
3/11/2020,20373900,170.2400055,FB,NYSE
3/12/2020,43266300,154.4700012,FB,NYSE
3/13/2020,35028600,170.2799988,FB,NYSE
3/16/2020,39120400,146.0099945,FB,NYSE
3/17/2020,34255600,149.4199982,FB,NYSE
3/18/2020,37553100,146.9600067,FB,NYSE
3/19/2020,39862300,153.1300049,FB,NYSE
3/20/2020,32568400,149.7299957,FB,NYSE
3/23/2020,29830800,148.1000061,FB,NYSE
3/24/2020,30440400,160.9799957,FB,NYSE
3/25/2020,35184300,156.2100067,FB,NYSE
3/26/2020,26556800,163.3399963,FB,NYSE
3/27/2020,24879900,156.7899933,FB,NYSE
3/30/2020,22515200,165.9499969,FB,NYSE
3/31/2020,23676300,166.8000031,FB,NYSE
4/1/2020,19507600,159.6000061,FB,NYSE
4/2/2020,20886300,158.1900024,FB,NYSE
4/3/2020,25983300,154.1799927,FB,NYSE
4/6/2020,28453600,165.5500031,FB,NYSE
4/7/2020,31411900,168.8300018,FB,NYSE
4/8/2020,21664200,174.2799988,FB,NYSE
4/9/2020,23534300,175.1900024,FB,NYSE
4/13/2020,19355400,174.7899933,FB,NYSE
4/14/2020,21011800,178.1699982,FB,NYSE
4/15/2020,17423000,176.9700012,FB,NYSE
4/16/2020,23593200,176.25,FB,NYSE
4/17/2020,20974800,179.2400055,FB,NYSE
4/20/2020,16110700,178.2400055,FB,NYSE
4/21/2020,24850500,170.8000031,FB,NYSE
4/22/2020,33242000,182.2799988,FB,NYSE
4/23/2020,21426600,185.1300049,FB,NYSE
4/24/2020,28792000,190.0700073,FB,NYSE
4/27/2020,29197800,187.5,FB,NYSE
4/28/2020,21731000,182.9100037,FB,NYSE
4/29/2020,45954500,194.1900024,FB,NYSE
4/30/2020,46230100,204.7100067,FB,NYSE
5/1/2020,30415600,202.2700043,FB,NYSE
5/4/2020,19250700,205.2599945,FB,NYSE
5/5/2020,21071200,207.0700073,FB,NYSE
5/6/2020,21857000,208.4700012,FB,NYSE
5/7/2020,15152000,211.2599945,FB,NYSE
5/8/2020,12506000,212.3500061,FB,NYSE
5/11/2020,12911900,213.1799927,FB,NYSE
5/12/2020,14704600,210.1000061,FB,NYSE
5/13/2020,20684600,205.1000061,FB,NYSE
5/14/2020,17178900,206.8099976,FB,NYSE
5/15/2020,19383200,210.8800049,FB,NYSE
5/18/2020,20151900,213.1900024,FB,NYSE
5/19/2020,31843200,216.8800049,FB,NYSE
5/20/2020,50162900,229.9700012,FB,NYSE
5/21/2020,47782600,231.3899994,FB,NYSE
5/22/2020,33925600,234.9100037,FB,NYSE
5/26/2020,33178300,232.1999969,FB,NYSE
5/27/2020,34697600,229.1399994,FB,NYSE
5/28/2020,29377200,225.4600067,FB,NYSE
5/29/2020,23241500,225.0899963,FB,NYSE
6/1/2020,18223800,231.9100037,FB,NYSE
6/2/2020,20919000,232.7200012,FB,NYSE
6/3/2020,15380300,230.1600037,FB,NYSE
6/4/2020,17041500,226.2899933,FB,NYSE
6/5/2020,16750400,230.7700043,FB,NYSE
6/8/2020,15466500,231.3999939,FB,NYSE
6/9/2020,27462900,238.6699982,FB,NYSE
6/10/2020,20720700,236.7299957,FB,NYSE
6/11/2020,26708200,224.4299927,FB,NYSE
6/12/2020,22091400,228.5800018,FB,NYSE
6/15/2020,15340300,232.5,FB,NYSE
6/16/2020,15236700,235.6499939,FB,NYSE
6/17/2020,19578100,235.5299988,FB,NYSE
6/18/2020,15782500,235.9400024,FB,NYSE
6/19/2020,30081300,238.7899933,FB,NYSE
6/22/2020,18917800,239.2200012,FB,NYSE
6/23/2020,24017900,242.2400055,FB,NYSE
6/24/2020,20834900,234.0200043,FB,NYSE
6/25/2020,18704300,235.6799927,FB,NYSE
6/26/2020,76343900,216.0800018,FB,NYSE
6/29/2020,58514300,220.6399994,FB,NYSE
6/30/2020,33927100,227.0700073,FB,NYSE
7/1/2020,43399700,237.5500031,FB,NYSE
7/2/2020,30633600,233.4199982,FB,NYSE
7/6/2020,26206200,240.2799988,FB,NYSE
7/7/2020,27887800,240.8600006,FB,NYSE
7/8/2020,29791300,243.5800018,FB,NYSE
7/9/2020,22174900,244.5,FB,NYSE
7/10/2020,22982700,245.0700073,FB,NYSE
7/13/2020,24674900,239,FB,NYSE
7/14/2020,23378100,239.7299957,FB,NYSE
7/15/2020,19133600,240.2799988,FB,NYSE
7/16/2020,18880700,240.9299927,FB,NYSE
7/17/2020,18152400,242.0299988,FB,NYSE
7/20/2020,20872200,245.4199982,FB,NYSE
7/21/2020,19364200,241.75,FB,NYSE
